code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system
6990,Refer to health visitor,IPV6,Health visitor increasing concern,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,8H73.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
19392,Refer to health visitor,IPV6,Health visitor increasing concern,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,ZL74.11,"30pre/60post,days","",Aslt_algo_2,"",2,read
18871,Referral to health visitor,IPV6,Health visitor increasing concern,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,ZL74.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
18272,Shared care: health visitor/GP,IPV6,Health visitor increasing concern,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,66S6.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
12729,Shoulder bruise,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE30011,"30pre/60post,days","",Aslt_algo_2,"",2,read
7144,Toenail bruise,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE43.11,"30pre/60post,days","",Aslt_algo_2,"",2,read
28843,Under care of health visitor,IPV6,Health visitor increasing concern,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,ZL23400,"30pre/60post,days","",Aslt_algo_2,"",2,read
aear_20,Assault,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,20,"",female only,"","",2,HES_OP_AE
261,[X]Assault,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U3...00,"",female only,"","",2,read
11210,Statement made to police,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9EP5.00,"",female only,"","",2,read
