code,medcode_gold,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system,SnomedCTConceptId,SnomedCTDescriptionId
56465,"",Childhood and adolescent disturbance with elective mutism,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,E2D2200,"","","","",1,GOLD_medcode,"",""
71533,"",Appeals tribunal member,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,0224.00,"","","","",3,GOLD_medcode,"",""
43867,"",Family relations test,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZRBn.00,"","","","",3,GOLD_medcode,"",""
72484,"",Appeals tribunal chairman,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,0223.00,"","","","",3,GOLD_medcode,"",""
99805,"",Frequent changes of school,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13Zh.00,"","","","",3,GOLD_medcode,"",""
107538,"",Functional Family Therapy,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,8G21000,"","","","",3,GOLD_medcode,"",""
108203,"",Attends parent support group,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,1a1..00,"","","","",3,GOLD_medcode,"",""
102425,"",Member of reconstituted family,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZU24100,"","","","",3,GOLD_medcode,"",""
56340,"",Personal network therapy,AFE6,Family disruption NOS,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,Z77E.00,"","","","",3,GOLD_medcode,"",""
465,"",Domestic stress,AFE6,Domestic stress,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HT111,"","","","",3,GOLD_medcode,"",""
1349,"",Marital problems,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13H4.00,"","","","",2,GOLD_medcode,"",""
6104,"",Relationship problems,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HP.00,"","","","",2,GOLD_medcode,"",""
723,"",Marital stress,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13H4.12,"","","","",2,GOLD_medcode,"",""
3551,"",Marital discord,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13H4211,"","","","",2,GOLD_medcode,"",""
333,"",Marital conflict,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13H4200,"","","",2,2,GOLD_medcode,"",""
9730,"",Paternity dispute,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13IG.00,"","","",2,3,GOLD_medcode,"",""
4565,"",Marital counselling,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,6741.00,"","","","",3,GOLD_medcode,"",""
9551,"",[V]Marital problems,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZV61100,"","","","",3,GOLD_medcode,"",""
3111,"",Girlfriend relationship problem,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HP100,"","","","",2,GOLD_medcode,"",""
2830,"",Parental marital problems,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HP300,"","","",2,3,GOLD_medcode,"",""
19971,"",Parent/child conflict,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13W4.00,"","","","",3,GOLD_medcode,"",""
4177,"",Parent relationship problem,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HP400,"","","",2,3,GOLD_medcode,"",""
25699,"",Relationship counselling,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,6747.00,"","","",2,2,GOLD_medcode,"",""
21433,"",Husband committed adultery,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HV313,"","","",2,2,GOLD_medcode,"",""
28985,"",Referral to marriage guidance counsellor,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZL73300,"","","","",2,GOLD_medcode,"",""
25555,"",Seen by forensic psychiatrist,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZL9D200,"","","","",2,GOLD_medcode,"",""
25272,"",[V]Other parent-child problems,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZV61300,"","","",2,3,GOLD_medcode,"",""
29544,"",Marital trouble,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13H4.11,"","","","",2,GOLD_medcode,"",""
20428,"",[V]Parent - child conflict,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZV61213,"","","",2,3,GOLD_medcode,"",""
20536,"",Affair ended,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HV100,"","","",2,2,GOLD_medcode,"",""
15313,"",Maladjustment to married life,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13H4300,"","","",2,2,GOLD_medcode,"",""
34771,"",Extra-marital problems,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HV.00,"","","","",2,GOLD_medcode,"",""
39651,"",Spouse committed adultery,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HV300,"","","","",2,GOLD_medcode,"",""
97320,"",Seen by forensic psychiatrist,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,9NlG.00,"","","","",2,GOLD_medcode,"",""
29543,"",Marital reconciliation,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13H5.00,"","","","",2,GOLD_medcode,"",""
21537,"",Forensic examination,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,4K7..00,"","","","",2,GOLD_medcode,"",""
32625,"",Under care of forensic psychiatrist,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZL1B200,"","","","",2,GOLD_medcode,"",""
42400,"",Wife committed adultery,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HV312,"","","","",2,GOLD_medcode,"",""
72941,"",Forensic psychiatry,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,9bA3.00,"","","","",2,GOLD_medcode,"",""
16802,"",[V]Problems with aged parents,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZV61411,"","","","",3,GOLD_medcode,"",""
42383,"",Stepparent relationship problem,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HP500,"","","","",3,GOLD_medcode,"",""
27434,"",Lover taken,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HV011,"","","","",2,GOLD_medcode,"",""
30950,"",Row with wife,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13H4213,"","","","",2,GOLD_medcode,"",""
107688,"",Seen by forensic psychologist,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,9N2W100,"","","","",2,GOLD_medcode,"",""
25554,"",Discharge by forensic psychiatrist,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZLD2c00,"","","","",2,GOLD_medcode,"",""
94758,"",Discharge from forensic psychiatry service,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZLE9200,"","","","",2,GOLD_medcode,"",""
56178,"",Mistress taken,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,13HV012,"","","","",2,GOLD_medcode,"",""
94555,"",Discharge by marriage guidance counsellor,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZLD1300,"","","","",2,GOLD_medcode,"",""
66821,"",[V]Problems in relationship with parents and in-laws,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,ZV61A00,"","","","",3,GOLD_medcode,"",""
57037,"",Forensic examination NOS,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,4K7Z.00,"","","","",2,GOLD_medcode,"",""
99586,"",Wardrobe mistress,AFE6,Parental conflict/relationship problems,Family disruptions and parental conflicts NOS,"Parental conflicts, disruptions and causes for concerns",AFE,0A86.00,"","","","",2,GOLD_medcode,"",""
954,"",Marital breakdown,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,13H4100,"","","",4,2,GOLD_medcode,"",""
37265,"",Single,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,1331.00,Single,"","","",2,GOLD_medcode,"",""
207,"",Death of spouse,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,13M1.00,Widow,"","","",2,GOLD_medcode,"",""
1522,"",Divorced,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,1334.00,Separated or divorced,"","","",2,GOLD_medcode,"",""
4312,"",Widowed,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,1335.00,Widow,"","","",2,GOLD_medcode,"",""
11103,"",Single - unmarried,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,1331.11,Single,"","","",2,GOLD_medcode,"",""
2093,"",Separation,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,13H2.00,Separated or divorced,"","","",2,GOLD_medcode,"",""
4204,"",Separated,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,1333.00,Separated or divorced,"","","",2,GOLD_medcode,"",""
6056,"",Divorce,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,13H3.00,Separated or divorced,"","","",2,GOLD_medcode,"",""
6100,"",Parents separated,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,13HI.00,Separated,"","","",2,GOLD_medcode,"",""
13001,"",No partner at present,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,6123.00,Single,"","","",2,GOLD_medcode,"",""
5055,"",Husband left home,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,1333.12,Separated or divorced,"","","",2,GOLD_medcode,"",""
20079,"",Single parent,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,13H6.00,Single,"","","",2,GOLD_medcode,"",""
9738,"",Parents divorced,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,13HB.11,Divorced,"","","",2,GOLD_medcode,"",""
3394,"",Single parent family,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,13W9.00,Single,"","","",2,GOLD_medcode,"",""
9910,"",Divorce problems,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,13H3.11,Separated or divorced,"","","",3,GOLD_medcode,"",""
28440,"",Death of partner,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,13MF.00,Widow,"","","",2,GOLD_medcode,"",""
838,"",Divorce proceedings,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,13H3000,Separated or divorced,"","","",2,GOLD_medcode,"",""
2159,"",Divorce proceedings pending,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,13H3100,Separated or divorced,"","","",2,GOLD_medcode,"",""
15020,"",Spouse left home,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,13HG.11,Separated or divorced,"","","",2,GOLD_medcode,"",""
70970,"",Child lives with mother,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,13IY.00,"","","","",3,GOLD_medcode,"",""
25149,"",Single parent family - mother,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,13W9011,Single,"","","",2,GOLD_medcode,"",""
28448,"",Lives with mother,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,ZU33500,"","","","",3,GOLD_medcode,"",""
15173,"",Father left home,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,13HI.12,"","","","",3,GOLD_medcode,"",""
27385,"",Separated from cohabitee,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,1333.11,Separated or divorced,"","","",2,GOLD_medcode,"",""
12798,"",Lives with father,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,ZU33600,"","","","",3,GOLD_medcode,"",""
16262,"",Unmarried parent,AFE7,Parental separation,Parental separation,"Parental conflicts, disruptions and causes for concerns",AFE,13H6.11,Single,"","","",2,GOLD_medcode,"",""
11196,"",Solicitors report,AFE8,Parental legal problems,Parent with legal problems,"Parental conflicts, disruptions and causes for concerns",AFE,9ER..00,"","","","",2,GOLD_medcode,"",""
18094,"",Patient record sent to solicitor,AFE8,Parental legal problems,Parent with legal problems,"Parental conflicts, disruptions and causes for concerns",AFE,9ER5.00,"","","","",2,GOLD_medcode,"",""
21535,"",Solicitors report requested,AFE8,Parental legal problems,Parent with legal problems,"Parental conflicts, disruptions and causes for concerns",AFE,9ER6.00,"","","","",2,GOLD_medcode,"",""
25708,"",Solicitors report sent,AFE8,Parental legal problems,Parent with legal problems,"Parental conflicts, disruptions and causes for concerns",AFE,9ER1.00,"","","","",2,GOLD_medcode,"",""
101731,"",Solicitors report completed,AFE8,Parental legal problems,Parent with legal problems,"Parental conflicts, disruptions and causes for concerns",AFE,9ER7.00,"","","","",2,GOLD_medcode,"",""
32500,"",Solicitors court attend. admin,AFE8,Parental legal problems,Parent with legal problems,"Parental conflicts, disruptions and causes for concerns",AFE,9ES..12,"","","","",2,GOLD_medcode,"",""
1260,"",Legal problem,AFE8,Parental legal problems,Parent with legal problems,"Parental conflicts, disruptions and causes for concerns",AFE,13HM.00,"","","",2,2,GOLD_medcode,"",""
1847,"",Court case pending,AFE8,Parental legal problems,Parent with legal problems,"Parental conflicts, disruptions and causes for concerns",AFE,13HM400,"","","",2,2,GOLD_medcode,"",""
22106,"",Legal insurance problem,AFE8,Parental legal problems,Parent with legal problems,"Parental conflicts, disruptions and causes for concerns",AFE,13HM200,"","","",2,2,GOLD_medcode,"",""
26748,"",Legal service,AFE8,Parental legal problems,Parent with legal problems,"Parental conflicts, disruptions and causes for concerns",AFE,021..00,"","","","",2,GOLD_medcode,"",""
26764,"",Legal service NOS,AFE8,Parental legal problems,Parent with legal problems,"Parental conflicts, disruptions and causes for concerns",AFE,021Z.00,"","","","",2,GOLD_medcode,"",""
56696,"",Consideration of legal issues,AFE8,Parental legal problems,Parent with legal problems,"Parental conflicts, disruptions and causes for concerns",AFE,Z92F.00,"","","","",2,GOLD_medcode,"",""
32291,"",[V]Legal problems,AFE8,Parental legal problems,Parent with legal problems,"Parental conflicts, disruptions and causes for concerns",AFE,ZV62500,"","","","",2,GOLD_medcode,"",""
45568,"",Court order proceedings,AFE8,Parental legal problems,Parent with legal problems,"Parental conflicts, disruptions and causes for concerns",AFE,Z36..00,"","","","",2,GOLD_medcode,"",""
24935,"",Legal problem in family,AFE8,Parental legal problems,Parent with legal problems,"Parental conflicts, disruptions and causes for concerns",AFE,13W7.00,"","","","",2,GOLD_medcode,"",""
60613,"",Granting of court order,AFE8,Parental legal problems,Parent with legal problems,"Parental conflicts, disruptions and causes for concerns",AFE,Z362.00,"","","","",2,GOLD_medcode,"",""
104576,"",Subject to court order,AFE8,Parental legal problems,Parent with legal problems,"Parental conflicts, disruptions and causes for concerns",AFE,Z365.00,"","","","",2,GOLD_medcode,"",""
101364,"",Court order procedures,AFE8,Parental legal problems,Parent with legal problems,"Parental conflicts, disruptions and causes for concerns",AFE,Z36..11,"","","","",2,GOLD_medcode,"",""
96111,"",Discharge of court order,AFE8,Parental legal problems,Parent with legal problems,"Parental conflicts, disruptions and causes for concerns",AFE,Z364.00,"","","","",2,GOLD_medcode,"",""
6416,"",Anger reaction,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,E2C0100,"","","","",2,GOLD_medcode,"",""
10577,"",Aggressive behaviour,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,1P5..00,"","","",2,2,GOLD_medcode,"",""
7724,"",[D]Irritability and anger,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,R00z800,"","","","",2,GOLD_medcode,"",""
2641,"",Aggressive outburst,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,E2C0000,"","","",2,2,GOLD_medcode,"",""
17862,"",Family circumstance NOS,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,13W..00,"","","",2,3,GOLD_medcode,"",""
99528,"",Anger,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,1B1f.00,"","","","",2,GOLD_medcode,"",""
12852,"",Anger management counselling,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,6748.00,"","","","",2,GOLD_medcode,"",""
5705,"",Dribbling of urine,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,1A37.00,"","","","",2,GOLD_medcode,"",""
9725,"",Anger management,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,Z772.11,"","","","",2,GOLD_medcode,"",""
18267,"",Report to Drug Safety Research Unit,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,9Eb..00,"","","","",2,GOLD_medcode,"",""
7230,"",[D]Self neglect,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,Ry18.00,"","","",2,2,GOLD_medcode,"",""
11210,"",Statement made to police,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,9EP5.00,"",male or child,"","",3,GOLD_medcode,"",""
16130,"",Concerned about appearance,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,1G...00,"","","","",3,GOLD_medcode,"",""
17643,"",[V]Inappropriate diet and eating habits,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,ZV4K300,"","","","",1,GOLD_medcode,"",""
34812,"",Other risk activity NOS,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,13NZ.00,"","","","",3,GOLD_medcode,"",""
31180,"",O/E - inappropriate footwear,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,22P0.00,"","","","",1,GOLD_medcode,"",""
24981,"",Post-traumatic bruising,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,16B4.00,"","","","",1,GOLD_medcode,"",""
35292,"",Significant event audit,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,9g...00,"","","","",3,GOLD_medcode,"",""
25471,"",Verbally abusive behaviour,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,1P52.00,"","","",2,2,GOLD_medcode,"",""
13018,"",Hunger pain,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,196A.00,"","","","",1,GOLD_medcode,"",""
36585,"",Maintaining patient's safety,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,Z9KF900,"","","","",1,GOLD_medcode,"",""
12363,"",Anger management training,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,Z772.00,"","","","",2,GOLD_medcode,"",""
28865,"",Violent acts towards others,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,1P50.00,"","","",2,2,GOLD_medcode,"",""
32565,"",Advice about maintaining safety,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,ZG11200,"","","","",2,GOLD_medcode,"",""
10850,"",Inappropriate shouting,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,1P40.00,"","","","",2,GOLD_medcode,"",""
12005,"",Physically abusive behaviour,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,1P51.00,"","","","",2,GOLD_medcode,"",""
32226,"",Neglect of personal hygiene,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,Z787400,"","","","",2,GOLD_medcode,"",""
2777,"",[D] Self neglect,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,R2y3.11,"","","","",3,GOLD_medcode,"",""
108899,"",Family concern about patient,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,133g.00,"","","","",3,GOLD_medcode,"",""
34427,"",Advice to carer regarding child's safety,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,67IP.00,"","","","",3,GOLD_medcode,"",""
90924,"",Child no longer vulnerable,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,13IW.00,"","","",2,1,GOLD_medcode,"",""
27587,"",[V]Carer unable to cope,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,ZV60800,"","","","",3,GOLD_medcode,"",""
24562,"",Anger management,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,Z772.12,"","","","",2,GOLD_medcode,"",""
26195,"",Risk of self neglect,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,14OK.00,"","","","",2,GOLD_medcode,"",""
24283,"",[D]Very low level of personal hygiene,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,Ry10.00,"","","","",2,GOLD_medcode,"",""
32593,"",Self-neglect,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,Z787.00,"","","","",2,GOLD_medcode,"",""
36919,"",Teaching how to maintain hygiene,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,Z1P2300,"","","","",2,GOLD_medcode,"",""
49104,"",[V]Personal history of perinatal problems,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,ZV13700,"","","","",2,GOLD_medcode,"",""
30580,"",At risk of harming others,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,14OE.00,"","","",2,2,GOLD_medcode,"",""
33614,"",Unable to perform personal hygiene activity,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,Z892.00,"","","","",2,GOLD_medcode,"",""
57948,"",Low risk of self neglect,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,14OL.00,"","","","",2,GOLD_medcode,"",""
24100,"",[V]Personal history of poor personal hygiene,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,ZV1B000,"","","","",2,GOLD_medcode,"",""
93542,"",Poor personal hygiene,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,22M5.00,"","","","",2,GOLD_medcode,"",""
51737,"",Conversation content inappropriate,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,ZT31400,"","","","",2,GOLD_medcode,"",""
37004,"",Discussion about hygiene,AFE9,Family is cause for concern,"Family is cause for concern (incl. maternal FGM, current rec. historic event)","Parental conflicts, disruptions and causes for concerns",AFE,Z4A4300,"","","","",3,GOLD_medcode,"",""
