code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system
F840,Childhood autism,MHP17,Autism spectrum disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F840,"","","","",2,ICD-10
F910,Conduct disorder confined to the family context,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F910,"",ADHD,"","",2,ICD-10
F919,"Conduct disorder, unspecified",MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F919,"",ADHD,"","",2,ICD-10
F920,Depressive conduct disorder,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F920,"",ADHD,"","",2,ICD-10
F900,Disturbance of activity and attention,MHP17,ADHD or conduct disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F900,"",ADHD,"","",2,ICD-10
F901,Hyperkinetic conduct disorder,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F901,"",ADHD,"","",2,ICD-10
F92,Mixed disorders of conduct and emotions,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F92,"",ADHD,"","",2,ICD-10
F913,Oppositional defiant disorder,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F913,"",ADHD,"","",2,ICD-10
F843,Other childhood disintegrative disorder,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F843,"","","","",2,ICD-10
F918,Other conduct disorders,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F918,"",ADHD,"","",2,ICD-10
F88,Other disorders of psychological development,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F88,"","","","",2,ICD-10
F908,Other hyperkinetic disorders,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F908,"",ADHD,"","",2,ICD-10
F928,Other mixed disorders of conduct and emotions,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F928,"",ADHD,"","",2,ICD-10
F848,Other pervasive developmental disorders,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F848,"","","","",2,ICD-10
F844,Overactive disorder associated with mental retardation and stereotyped movements,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F844,"",ADHD,"","",2,ICD-10
F849,"Pervasive developmental disorder, unspecified",MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F849,"","","","",2,ICD-10
F842,Rett syndrome,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F842,"","","","",2,ICD-10
F912,Socialized conduct disorder,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F912,"",ADHD,"","",2,ICD-10
F911,Unsocialized conduct disorder,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F911,"",ADHD,"","",2,ICD-10
F89,Unspecified disorder of psychological development,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,F89,"","","","",2,ICD-10
51375,[X]Autistic psychopathy,MHP17,Autism spectrum disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu84511,diagnostic,"","","",2,read
6519,[X]Attention deficit hyperactivity disorder,MHP17,ADHD or conduct disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu90011,"",ADHD,"","",2,read
1276,Autism,MHP17,Autism spectrum disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E140.12,"","","","",2,read
2950,[X]Asperger's syndrome,MHP17,Autism spectrum disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu84500,"","","","",2,read
5565,Child attention deficit disorder,MHP17,ADHD or conduct disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2E0.00,"",ADHD,"","",2,read
9982,[X]Autistic disorder,MHP17,Autism spectrum disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu84011,"","","","",2,read
2040,Aggressive unsocial conduct disorder,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2C0.00,"",ADHD,"","",2,read
2235,Disturbance of conduct NEC,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2C..00,"",ADHD,"","",2,read
10918,Hyperactive behaviour,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,1P00.00,"",ADHD,"","",2,read
3775,Childhood hyperkinetic syndrome,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2E..00,"",ADHD,"","",2,read
26285,[X]Attention deficit disorder,MHP17,ADHD or conduct disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu9y700,"",ADHD,"","",2,read
101067,Attention deficit hyperactivity disorder annual review,MHP17,ADHD or conduct disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,6A61.00,"",ADHD,"","",2,read
42941,[X]Autistic spectrum disorder,MHP17,Autism spectrum disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu84z11,"","","","",2,read
9715,Attention deficit with hyperactivity,MHP17,ADHD or conduct disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2E0100,"",ADHD,"","",2,read
6512,[X]Disturbance of activity and attention,MHP17,ADHD or conduct disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu90000,"",ADHD,"","",2,read
22098,Infantile autism,MHP17,Autism spectrum disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E140.00,"","","","",2,read
3787,[X]Conduct disorders,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu91.00,"",ADHD,"","",2,read
17721,Unspecified disturbance of conduct,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2Cz.00,"",ADHD,"","",2,read
3637,[X]Childhood autism,MHP17,Autism spectrum disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu84000,"","","","",2,read
28543,Attention deficit disorder,MHP17,ADHD or conduct disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,ZS91.00,"",ADHD,"","",2,read
24808,ADD - Attention deficit disorder,MHP17,ADHD or conduct disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,ZS91.11,"",ADHD,"","",2,read
9972,Overactive child syndrome,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2E..11,"",ADHD,"","",2,read
1458,[X]Hyperkinetic disorders,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu90.00,"",ADHD,"","",2,read
27724,Disturbance of conduct NOS,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2Czz00,"",ADHD,"","",2,read
24044,[X]Atypical autism,MHP17,Autism spectrum disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu84100,"","","","",2,read
107332,On drug ther ADHD (attention deficit hyperactivity disorder),MHP17,ADHD or conduct disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,9Ngp.00,"",ADHD,"","",2,read
7302,Childhood autism,MHP17,Autism spectrum disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E140.13,"","","","",2,read
20467,Child attention deficit disorder NOS,MHP17,ADHD or conduct disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2E0z00,"",ADHD,"","",2,read
4911,Other conduct disturbances,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2Cy.00,"",ADHD,"","",2,read
4919,[X]Mixed disorders of conduct and emotions,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu92.00,diagnostic,ADHD,"","",2,read
20182,Nonaggressive unsocial conduct disorder NOS,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2C1z00,"",ADHD,"","",2,read
43359,Socialised conduct disorder,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2C2.00,"",ADHD,"","",2,read
45263,Hyperkinetic conduct disorder,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2E2.00,"",ADHD,"","",2,read
24352,Aggressive unsocial conduct disorder NOS,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2C0z00,"",ADHD,"","",2,read
34977,"[X]Conduct disorder, unspecified",MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu91z00,"",ADHD,"","",2,read
24753,[X]Attention deficit disorder,MHP17,ADHD or conduct disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,ZS91.12,"",ADHD,"","",2,read
108002,Drug therapy ADHD (attention deficit hyperactivity disorder),MHP17,ADHD or conduct disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,8BPT.00,"",ADHD,"","",2,read
35161,DAMP - Deficits in attention motor control and perception,MHP17,ADHD or conduct disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,ZS93.11,"",ADHD,"","",2,read
35005,[X]Unsocialized conduct disorder,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu91100,"",ADHD,"","",2,read
16415,Adjustment reaction with predominant disturbance of conduct,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E293.00,"",ADHD,"","",2,read
34174,[X]Mental retardation with autistic features,MHP17,Autism spectrum disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu84112,"","","","",2,read
33505,[X]Hyperkinetic conduct disorder,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu90100,"",ADHD,"","",2,read
34199,Attention deficit without hyperactivity,MHP17,ADHD or conduct disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2E0000,"",ADHD,"","",2,read
32845,[X]Depressive conduct disorder,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu92000,"",ADHD,"","",2,read
36662,Infantile autism NOS,MHP17,Autism spectrum disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E140z00,"","","","",2,read
50015,"[X]Hyperkinetic disorder, unspecified",MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu90z00,"",ADHD,"","",2,read
37994,Disorders of attention and motor control,MHP17,ADHD or conduct disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,ZS9..00,"",ADHD,"","",2,read
55322,"[X]Deficits in attention, motor control and perception",MHP17,ADHD or conduct disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu90200,"",ADHD,"","",2,read
6126,[X]Socialized conduct disorder,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu91200,"",ADHD,"","",2,read
33906,"[X]Conduct disorder, solitary aggressive type",MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu91111,"",ADHD,"","",2,read
41599,Mixed disturbance of conduct and emotion,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2C4.00,"",ADHD,"","",2,read
45603,Adjustment reaction with disturbance emotion and conduct,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E294.00,"",ADHD,"","",2,read
39920,Deficits in attention motor control and perception,MHP17,ADHD or conduct disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,ZS93.00,"",ADHD,"","",2,read
6121,Mixed disturbance of conduct and emotion NOS,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2C4z00,"",ADHD,"","",2,read
6511,"[X]Mixed disorder of conduct and emotions, unspecified",MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu92z00,"",ADHD,"","",2,read
41769,Hyperkinetic syndrome NOS,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2Ez.00,"",ADHD,"","",2,read
35871,[X]Conduct disorder confined to the family context,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu91000,"",ADHD,"","",2,read
41842,Socialised conduct disorder NOS,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2C2z00,"",ADHD,"","",2,read
50337,[X]Infantile autism,MHP17,Autism spectrum disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu84012,"","","","",2,read
46452,Nonaggressive unsocial conduct disorder,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2C1.00,"",ADHD,"","",2,read
49615,[X]Other conduct disorders,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu91y00,"",ADHD,"","",2,read
54696,Other conduct disturbances NOS,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2Cyz00,"",ADHD,"","",2,read
63251,Active infantile autism,MHP17,Autism spectrum disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E140000,"","","","",2,read
24062,[X]Atypical childhood psychosis,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu84111,"","","","",2,read
58069,Hyperkinesis with developmental delay,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2E1.00,"",ADHD,"","",2,read
7305,[X]Other mixed disorders of conduct and emotions,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu92y00,"",ADHD,"","",2,read
72887,[X]Childhood conduct disorder NOS,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu91z12,"",ADHD,"","",2,read
43444,Kanner's syndrome,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E140.11,"","","","",2,read
31599,Heller's syndrome,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E141.11,"","","","",2,read
45799,[X]Hyperkinetic disorder associated with conduct disorder,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu90111,"",ADHD,"","",2,read
61304,[X]Infantile psychosis,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu84013,"","","","",2,read
6510,[X]Other hyperkinetic disorders,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu90y00,"",ADHD,"","",2,read
25469,Other hyperkinetic manifestation,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E2Ey.00,"",ADHD,"","",2,read
69016,Residual infantile autism,MHP17,Autism spectrum disorder,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,E140100,"","","","",2,read
96770,[X]Hyperkinetic syndrome NOS,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu90z12,"",ADHD,"","",2,read
103242,[X]Conduct disorder associated with neurotic disorder,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu92y12,"",ADHD,"","",2,read
95346,[X]Conduct disorder associated with emotional disorder,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu92y11,"",ADHD,"","",2,read
97421,[X]Hyperkinetic reaction of childhood or adolescence NOS,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,Eu90z11,"",ADHD,"","",2,read
99831,ADHD monitoring invitation first letter,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,9Ol8.00,"",ADHD,"","",2,read
106362,ADHD monitoring invitation second letter,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,9Ol9.00,"",ADHD,"","",2,read
103937,ADHD monitoring invitation third letter,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,9OlA.00,"",ADHD,"","",2,read
109779,Non-stimulant drug therapy for ADHD,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,8BPT100,"",ADHD,"","",2,read
110264,Stimulant drug therapy for ADHD,MHP17,Neurodevelopmental and conduct disorders,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,8BPT000,"",ADHD,"","",2,read
d_69727,Adderall XR 15mg capsules (Imported (United States)),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,36627020,"","","","",2,prodcode
d_49392,Amfetamine 10mg / Dexamfetamine 10mg modified-release capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,36614020,"","","","",2,prodcode
d_69024,Amfexa 20mg tablets (Flynn Pharma Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,71057021,"","","","",2,prodcode
d_66081,Amfexa 5mg tablets (Flynn Pharma Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,53991021,"","","","",2,prodcode
d_55635,Atomoxetine 100mg capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,46835020,"","","","",2,prodcode
d_7100,Atomoxetine 10mg capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,87884020,"","","","",2,prodcode
d_14129,Atomoxetine 18mg capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,87886020,"","","","",2,prodcode
d_6645,Atomoxetine 25mg capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,87888020,"","","","",2,prodcode
d_64727,Atomoxetine 25mg/5ml oral suspension,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,31287021,"","","","",2,prodcode
d_6643,Atomoxetine 40mg capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,87890020,"","","","",2,prodcode
d_65320,Atomoxetine 4mg/1ml oral solution sugar free,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,53959021,"","","","",2,prodcode
d_6644,Atomoxetine 60mg capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,87892020,"","","","",2,prodcode
d_40279,Atomoxetine 80mg capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,97086020,"","","","",2,prodcode
d_23800,Caffeine iodide liquid,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,59755020,"","","","",2,prodcode
d_48029,Caffeine oral solution,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,93648020,"","","","",2,prodcode
d_58678,Concerta 54mg modified-release tablets (Imported (Belgium)),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,10838020,"","","","",2,prodcode
d_5810,Concerta XL 18mg tablets (Janssen-Cilag Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,79239020,"","","","",2,prodcode
d_35159,Concerta XL 27mg tablets (Janssen-Cilag Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,93335020,"","","","",2,prodcode
d_5811,Concerta XL 36mg tablets (Janssen-Cilag Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,79791020,"","","","",2,prodcode
d_66845,Concerta XL 36mg tablets (Mawdsley-Brooks & Company Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,10574020,"","","","",2,prodcode
d_63769,Concerta XL 54mg tablets (Janssen-Cilag Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,48888021,"","","","",2,prodcode
d_69918,Delmosart 18mg modified-release tablets (Actavis UK Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,73888021,"","","","",2,prodcode
d_70164,Delmosart 27mg modified-release tablets (Actavis UK Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,73894021,"","","","",2,prodcode
d_70937,Delmosart 36mg modified-release tablets (Actavis UK Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,73889021,"","","","",2,prodcode
d_70004,Delmosart 54mg modified-release tablets (Actavis UK Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,73895021,"","","","",2,prodcode
d_47481,Dexamfetamine 10mg modified-release capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,96140020,"","","","",2,prodcode
d_68699,Dexamfetamine 10mg tablets,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,71054021,"","","","",2,prodcode
d_47679,Dexamfetamine 15mg modified-release capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,96142020,"","","","",2,prodcode
d_16185,Dexamfetamine 15mg modified-release capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,90727020,"","","","",2,prodcode
d_13238,Dexamfetamine 1mg/ml oral liquid,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,88975020,"","","","",2,prodcode
d_68847,Dexamfetamine 20mg tablets,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,71056021,"","","","",2,prodcode
d_47609,Dexamfetamine 5mg modified-release capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,96138020,"","","","",2,prodcode
d_9738,Dexamfetamine 5mg tablets,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,62359020,"","","","",2,prodcode
d_51453,Dexamfetamine 5mg/5ml oral solution,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,30006020,"","","","",2,prodcode
d_62445,Dexamfetamine 5mg/5ml oral solution sugar free,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,27141021,"","","","",2,prodcode
d_55495,Dexamfetamine with amfetamine 10mg with 10mg capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,62366020,"","","","",2,prodcode
d_47099,Dexamfetamine with amfetamine 10mg with 10mg modified-release capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,00076021,"","","","",2,prodcode
d_31623,Dexedrine 15mg Spansules (Imported (United States)),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,90729020,"","","","",2,prodcode
d_14512,Dexedrine 5mg tablets (Auden McKenzie (Pharma Division) Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,48938020,"","","","",2,prodcode
d_58055,Dexmethylphenidate 10mg modified-release capsules,MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,11012020,"","","","",2,prodcode
d_24116,Durophet 12.5mg Capsule (3M Health Care Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,54858020,"","","","",2,prodcode
d_18996,Durophet 20mg Capsule (3M Health Care Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,54859020,"","","","",2,prodcode
d_18998,Durophet 7.5mg Capsule (3M Health Care Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,54857020,"","","","",2,prodcode
d_66457,Elvanse 20mg capsules (Shire Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,62408021,"","","","",2,prodcode
d_55747,Elvanse 30mg capsules (Shire Pharmaceuticals Ltd),MHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,MHP,47668020,"","","","",2,prodcode
