code,medcode_gold,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system,SnomedCTConceptId,SnomedCTDescriptionId
39407,"","Contusion, multiple sites of trunk",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE2y.00,"","","","",1,GOLD_medcode,"",""
5953,"","Contusion, nose",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE02.00,"","","","",1,GOLD_medcode,"",""
34453,"","Contusion, perineum",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE24000,"","","","",1,GOLD_medcode,"",""
23771,"","Contusion, scalp",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE09.00,"","","","",1,GOLD_medcode,"",""
62899,"","Contusion, shoulder and upper arm NOS",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE30z00,"","","","",1,GOLD_medcode,"",""
62803,"","Contusion, shoulder and upper arm, multiple sites",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE30y00,"","","","",1,GOLD_medcode,"",""
37355,"","Contusion, shoulder area",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE30000,"","","","",1,GOLD_medcode,"",""
12069,"","Contusion, shoulder or upper arm",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE30.00,"","","","",1,GOLD_medcode,"",""
28015,"","Contusion, site NOS",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE4z.00,"","","","",1,GOLD_medcode,"",""
36395,"","Contusion, throat",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE07.00,"","","","",1,GOLD_medcode,"",""
8670,"","Contusion, thumb",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE33100,"","","","",1,GOLD_medcode,"",""
7928,"","Contusion, toe",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE43.00,"","","","",1,GOLD_medcode,"",""
17491,"","Contusion, trunk",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE2..00,"","","","",1,GOLD_medcode,"",""
25669,"","Contusion, upper arm",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE30300,"","","","",1,GOLD_medcode,"",""
9459,"","Contusion, upper limb",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE3..00,"","","","",1,GOLD_medcode,"",""
44456,"","Contusion, upper limb NOS",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE3z.00,"","","","",1,GOLD_medcode,"",""
44298,"","Contusion, upper limb, multiple sites",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE3y.00,"","","","",1,GOLD_medcode,"",""
17214,"","Contusion, wrist",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE32100,"","","","",1,GOLD_medcode,"",""
33792,"","Contusion, wrist and hand NOS",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE32z00,"","","","",1,GOLD_medcode,"",""
19962,"","Contusion,trunk NOS",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE2z.00,"","","","",1,GOLD_medcode,"",""
10764,"",Heel bruise,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE42011,"","","","",1,GOLD_medcode,"",""
18430,"",Late effect of contusion,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SC13.00,"","","","",1,GOLD_medcode,"",""
46267,"",Liver haematoma and contusion without open wound into cavity,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,S740100,"","","","",1,GOLD_medcode,"",""
63868,"",Lung contusion without mention of open wound into thorax,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,S712100,"","","","",1,GOLD_medcode,"",""
20117,"",Other contusion neck,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE08.00,"","","","",1,GOLD_medcode,"",""
12729,"",Shoulder bruise,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE30011,"","","","",1,GOLD_medcode,"",""
7144,"",Toenail bruise,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE43.11,"","","","",1,GOLD_medcode,"",""
10385,"","Laceration of head, neck and trunk",HPRCM2,Superficial head injuries,"Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,S8...11,"","","","",1,GOLD_medcode,"",""
19915,"",Abrasion head NOS,HPRCM2,Superficial head injuries,"Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,SD00z00,"","","","",1,GOLD_medcode,"",""
10207,"",Dermabrasion of skin of head or neck,HPRCM2,Superficial head injuries,"Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,7G2G000,"","","","",1,GOLD_medcode,"",""
24763,"",Multiple superficial injuries of head,HPRCM2,Superficial head injuries,"Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,SD08.00,"","","","",1,GOLD_medcode,"",""
4896,"","Abrasion, face",HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,SD00000,"","","","",1,GOLD_medcode,"",""
24031,"","Abrasion of penis, infected",HPRCM2,"Lacerations, scars and abrasions - body NOS","Superficial injuries of head, neck or multiple body parts",Child Injuries,HRP-CM,SD11A00,"","","","",1,GOLD_medcode,"",""
357,"",Unspecified thickness burn of unspecified part of face/head,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH10000,"","","","",1,GOLD_medcode,"",""
9475,"","Burn of the face, head or neck",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH1..00,"","","","",1,GOLD_medcode,"",""
19077,"",Burning mouth syndrome,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,J08zC00,"","","","",1,GOLD_medcode,"",""
10304,"","Burn of the face, head or neck NOS",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH1z.00,"","","","",1,GOLD_medcode,"",""
5080,"",Burn confined to eye and adnexa,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH0..00,"","","","",1,GOLD_medcode,"",""
10133,"","Abrasion or friction burn of head, without infection",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SD00.00,"","","","",1,GOLD_medcode,"",""
28304,"",Chemical burn of eyelids and periocular area,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH00.00,"","","","",1,GOLD_medcode,"",""
11999,"",Face burns,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH1..11,"","","","",1,GOLD_medcode,"",""
35233,"",Abrasion or friction burn of eyelid,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SD80011,"","","","",1,GOLD_medcode,"",""
8601,"",Burns as a percentage of body surface (BS) involved,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH8..00,"","","","",1,GOLD_medcode,"",""
22574,"","Burn of the mouth, unspecified",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH70000,"","","","",1,GOLD_medcode,"",""
12405,"","Abrasion or friction burn of head, infected",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SD01.00,"","","","",1,GOLD_medcode,"",""
37815,"",Burn of cornea NOS,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH0y.00,"","","","",1,GOLD_medcode,"",""
22443,"",Burn of eyelid NOS,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH0x.00,"","","","",1,GOLD_medcode,"",""
40419,"",Unspecified thickness burn of the eye,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH10200,"","","","",1,GOLD_medcode,"",""
39306,"",Superficial burn of the eye,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH11200,"","","","",1,GOLD_medcode,"",""
31758,"","Unspecified thickness burn of the face, head or neck",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH10.00,"","","","",1,GOLD_medcode,"",""
29086,"","Superficial burn of the face, head or neck",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH11.00,"","","","",1,GOLD_medcode,"",""
12645,"",Alkaline chemical burn of cornea and conjunctival sac,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH02.00,"","","","",1,GOLD_medcode,"",""
33523,"",Other chemical burn of cornea and conjunctival sac,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH04.00,"","","","",1,GOLD_medcode,"",""
31003,"",Corrosions involving 80-89% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH88900,"","","","",1,GOLD_medcode,"",""
21126,"",Abrasion or friction burn of eyelids and periocular area,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SD80000,"","","","",1,GOLD_medcode,"",""
21816,"",Superficial burn of unspecified part of the face or head,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH11000,"","","","",1,GOLD_medcode,"",""
37416,"",Abrasion or friction burn of head without infection,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SD00.11,"","","","",1,GOLD_medcode,"",""
33411,"",Burn involving <10% of body surface (BS),HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH80.00,"","","","",1,GOLD_medcode,"",""
42430,"",Late effect of burn of head or neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SC15.11,"","","","",1,GOLD_medcode,"",""
34315,"",Burn confined to eye and adnexa NOS,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH0z.00,"","","","",1,GOLD_medcode,"",""
34401,"","Abrasion/friction burn of neck, without infection",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SD00100,"","","","",1,GOLD_medcode,"",""
17193,"",Corrosions involving 50-59% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH85600,"","","","",1,GOLD_medcode,"",""
24631,"",Corrosions involving 30-39% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH83400,"","","","",1,GOLD_medcode,"",""
39067,"",Unspecified thickness burn of the neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH10900,"","","","",1,GOLD_medcode,"",""
50473,"",Superficial burn of the neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH11900,"","","","",1,GOLD_medcode,"",""
36833,"","Unspecified thickness burn of the face, head or neck NOS",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH10z00,"","","","",1,GOLD_medcode,"",""
45835,"",Burn involving 10-19% of body surface (BS),HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH81.00,"","","","",1,GOLD_medcode,"",""
25946,"",Eyelid burns,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH0..13,"","","","",1,GOLD_medcode,"",""
37399,"","Erythema of head or neck, first degree burn",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH11.11,"","","","",1,GOLD_medcode,"",""
35145,"","Partial thickness burn of the face, head or neck",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH12.00,"","","","",1,GOLD_medcode,"",""
40351,"",Superficial burn of the forehead,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH11700,"","","","",1,GOLD_medcode,"",""
35973,"",Corrosions involving 40-49% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH84500,"","","","",1,GOLD_medcode,"",""
50492,"","Superficial burn of the face, head or neck NOS",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH11z00,"","","","",1,GOLD_medcode,"",""
61517,"",Superficial part. thickness burn unspecified part face/head,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH12000,"","","","",1,GOLD_medcode,"",""
19906,"",Corrosions involving 60-69% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH86700,"","","","",1,GOLD_medcode,"",""
39698,"",Corrosions involving 70-79% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH87800,"","","","",1,GOLD_medcode,"",""
50509,"",Head burns,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH1..12,"","","","",1,GOLD_medcode,"",""
94814,"",Dress burnt skin head or neck us vacuum assisted clos device,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,7G2CG00,"","","","",1,GOLD_medcode,"",""
37575,"",Unspecified thickness burn of the forehead,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH10700,"","","","",1,GOLD_medcode,"",""
48941,"",Burn involving 40-49% of body surface (BS),HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH84.00,"","","","",1,GOLD_medcode,"",""
41451,"","Late effect of burn of eye, head and neck",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SC15.00,"","","","",1,GOLD_medcode,"",""
44283,"",Burn:<10% of body surface NOS,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH80z00,"","","","",1,GOLD_medcode,"",""
41650,"",Other burns of eyelids and periocular area,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH01.00,"","","","",1,GOLD_medcode,"",""
53356,"","Superficial burn of multiple sites of the face, head or neck",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH11x00,"","","","",1,GOLD_medcode,"",""
38013,"","Partial thickness burn of the face, head or neck NOS",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH12z00,"","","","",1,GOLD_medcode,"",""
71281,"",Burn as a percentage of body surface involved NOS,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH8z.00,"","","","",1,GOLD_medcode,"",""
41720,"","Abrasion or friction burn of head, infected",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SD01.11,"","","","",1,GOLD_medcode,"",""
65493,"",Tangent excision of burnt skin of head or neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,7G2C500,"","","","",1,GOLD_medcode,"",""
56544,"",Burn involving 20-29% of body surface (BS),HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH82.00,"","","","",1,GOLD_medcode,"",""
33417,"",Debridement of burnt skin of head and neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,7G2C200,"","","","",1,GOLD_medcode,"",""
60481,"","Unspecified thickness burn multiple sites face, head or neck",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH10x00,"","","","",1,GOLD_medcode,"",""
71116,"",Burn involving 30-39% of body surface (BS),HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH83.00,"","","","",1,GOLD_medcode,"",""
57327,"",Burn of the mouth and pharynx,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH70.00,"","","","",1,GOLD_medcode,"",""
69706,"",Burn: 10-19% of body surface NOS,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH81z00,"","","","",1,GOLD_medcode,"",""
61254,"","Full thickness burn of the face, head or neck",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH13.00,"","","","",1,GOLD_medcode,"",""
72768,"",Full thickness burn of unspecified part of the face or head,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH13000,"","","","",1,GOLD_medcode,"",""
73322,"",Superficial partial thickness burn of the eye,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH12200,"","","","",1,GOLD_medcode,"",""
56750,"","Blister of face, head and neck, second degree burn",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH12.11,"","","","",1,GOLD_medcode,"",""
55012,"",Full thickness burn of the neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH13900,"","","","",1,GOLD_medcode,"",""
61581,"",Superficial partial thickness burn of the forehead,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH12700,"","","","",1,GOLD_medcode,"",""
70623,"","Abrasion or friction burn of head, infected, NOS",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SD01z00,"","","","",1,GOLD_medcode,"",""
24234,"",Burn involving 60-69% of body surface (BS),HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH86.00,"","","","",1,GOLD_medcode,"",""
56883,"",Burn: 20-29% of body surface NOS,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH82z00,"","","","",1,GOLD_medcode,"",""
66334,"",Superficial partial thickness burn of the neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH12900,"","","","",1,GOLD_medcode,"",""
67752,"","Burn:<10% of body surface, 10%/unspec BS full thickness",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH80000,"","","","",1,GOLD_medcode,"",""
72434,"",Burn involving 50-59% of body surface (BS),HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH85.00,"","","","",1,GOLD_medcode,"",""
72131,"","Burn of the larynx, trachea and lung",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH71.00,"","","","",1,GOLD_medcode,"",""
64370,"",Burn: 30-39% of body surface NOS,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH83z00,"","","","",1,GOLD_medcode,"",""
97924,"",[X]Burns of other parts of eye and adnexa,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SyuD000,"","","","",1,GOLD_medcode,"",""
94457,"","Burn: 10-14% of body surface, 10-14% BS full thickness",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH81100,"","","","",1,GOLD_medcode,"",""
58646,"",Corrosions involving 10-19% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH81400,"","","","",1,GOLD_medcode,"",""
43691,"",Corrosions involving less than 10% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH80100,"","","","",1,GOLD_medcode,"",""
63845,"",Eye - 2nd degree burn,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH12211,"","","","",1,GOLD_medcode,"",""
93426,"",Full thickness burn of the forehead,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH13700,"","","","",1,GOLD_medcode,"",""
97720,"","Burn: 10-14% of body surface,<10%/unsp BS full thickness",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH81000,"","","","",1,GOLD_medcode,"",""
65946,"",Escharotomy of burnt skin of head,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,7G2C700,"","","","",1,GOLD_medcode,"",""
93348,"","Full thickness burn of multiple sites of face, head or neck",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH13x00,"","","","",1,GOLD_medcode,"",""
68731,"",Full thickness burn of the eye,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH13200,"","","","",1,GOLD_medcode,"",""
61178,"","Partial thickness burn of multiple sites face, head or neck",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH12x00,"","","","",1,GOLD_medcode,"",""
43094,"",Burn involving >90% of body surface (BS),HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH89.00,"","","","",1,GOLD_medcode,"",""
73236,"",Burn of the mouth or pharynx NOS,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH70z00,"","","","",1,GOLD_medcode,"",""
111009,"","Burn: 20-29% of body surface, 10-19% BS full thickness",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH82100,"","","","",1,GOLD_medcode,"",""
111922,"","Burn: 30-39% of body surface, 30-39% BS full thickness",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH83300,"","","","",1,GOLD_medcode,"",""
68030,"",Burn: 40-49% of body surface NOS,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH84z00,"","","","",1,GOLD_medcode,"",""
71373,"","Burn: 40-49% of body surface, 40-49% BS full thickness",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH84400,"","","","",1,GOLD_medcode,"",""
99382,"","Burn: 70-79% of body surface, 50-59% BS full thickness",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH87500,"","","","",1,GOLD_medcode,"",""
65260,"",Deep full thickness burn of eye without loss of body part,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH14200,"","","","",1,GOLD_medcode,"",""
93798,"",Deep partial thickness burn of the eye,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH12C00,"","","","",1,GOLD_medcode,"",""
104120,"",Deep partial thickness burn of unspecified part of face/head,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH12A00,"","","","",1,GOLD_medcode,"",""
102139,"",Operations on burnt skin including head or neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,7G2C.11,"","","","",1,GOLD_medcode,"",""
99383,"",Burn involving 70-79% of body surface (BS),HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH87.00,"","","","",1,GOLD_medcode,"",""
108839,"",Burn involving 80-89% of body surface (BS),HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH88.00,"","","","",1,GOLD_medcode,"",""
96457,"",Burn of the larynx,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH71000,"","","","",1,GOLD_medcode,"",""
66858,"","Burn of the larynx, trachea or lung NOS",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH71z00,"","","","",1,GOLD_medcode,"",""
48665,"",Burn resulting in eyeball rupture and destruction of eyeball,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH05.00,"","","","",1,GOLD_medcode,"",""
96696,"","Burn: 20-29% of body surface,<10%/unspec BS full thickness",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH82000,"","","","",1,GOLD_medcode,"",""
112525,"","Burn: 30-39% of body surface, 10-19% BS full thickness",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH83100,"","","","",1,GOLD_medcode,"",""
99127,"",Burn: 50-59% of body surface NOS,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH85z00,"","","","",1,GOLD_medcode,"",""
73437,"","Burn: 50-59% of body surface, 40-49% BS full thickness",HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH85400,"","","","",1,GOLD_medcode,"",""
73494,"",Corrosions involving 20-29% of body surface,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH82300,"","","","",1,GOLD_medcode,"",""
51916,"",Deep full thickness burn of neck without loss of body part,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH14900,"","","","",1,GOLD_medcode,"",""
112255,"",Deep partial thickness burn of the forehead,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH12H00,"","","","",1,GOLD_medcode,"",""
111271,"",Deep partial thickness burn of the neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,SH12K00,"","","","",1,GOLD_medcode,"",""
112601,"",Escharotomy of burnt skin of neck,HPRCM3,"Thermal injuries - head, face or neck","Thermal injuries - head, face or neck",Child Injuries,HRP-CM,7G2C800,"","","","",1,GOLD_medcode,"",""
