code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system
F309,"Manic episode, unspecified",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F309,diagnostic,"","","",2,ICD-10
F065,Organic dissociative disorder,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F065,diagnostic,"","","",2,ICD-10
F066,Organic emotionally labile [asthenic] disorder,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F066,diagnostic,"","","",2,ICD-10
F060,Organic hallucinosis,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F060,diagnostic,"","","",2,ICD-10
F238,Other acute and transient psychotic disorders,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F238,diagnostic,"","","",2,ICD-10
F233,Other acute predominantly delusional psychotic disorders,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F233,diagnostic,"","","",2,ICD-10
F058,Other delirium,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F058,diagnostic,"","","",2,ICD-10
F308,Other manic episodes,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F308,diagnostic,"","","",2,ICD-10
F28,Other nonorganic psychotic disorders,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F28,diagnostic,"","","",2,ICD-10
F228,Other persistent delusional disorders,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F228,diagnostic,"","","",2,ICD-10
F258,Other schizoaffective disorders,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F258,diagnostic,"","","",2,ICD-10
F208,Other schizophrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F208,diagnostic,"","","",2,ICD-10
F200,Paranoid schizophrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F200,diagnostic,"","","",2,ICD-10
F229,"Persistent delusional disorder, unspecified",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F229,diagnostic,"","","",2,ICD-10
F22,Persistent delusional disorders,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F22,diagnostic,"","","",2,ICD-10
F204,Post-schizophrenic depression,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F204,diagnostic,"","","",2,ICD-10
F205,Residual schizophrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F205,diagnostic,"","","",2,ICD-10
F251,"Schizoaffective disorder, depressive type",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F251,diagnostic,"","","",2,ICD-10
F250,"Schizoaffective disorder, manic type",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F250,diagnostic,"","","",2,ICD-10
F252,"Schizoaffective disorder, mixed type",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F252,diagnostic,"","","",2,ICD-10
F206,Simple schizophrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F206,diagnostic,"","","",2,ICD-10
F203,Undifferentiated schizophrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F203,diagnostic,"","","",2,ICD-10
F29,Unspecified nonorganic psychosis,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F29,diagnostic,"","","",2,ICD-10
F31,Bipolar affective disorder,MHP15,Bipolar,Bipolar disorders,Psychosis,MHP,F31,"","","","",2,ICD-10
F310,"Bipolar affective disorder, current episode hypomanic",MHP15,Bipolar,Bipolar disorders,Psychosis,MHP,F310,"","","","",2,ICD-10
F312,"Bipolar affective disorder, current episode manic with psychotic symptoms",MHP15,Bipolar,Bipolar disorders,Psychosis,MHP,F312,"","","","",2,ICD-10
F311,"Bipolar affective disorder, current episode manic without psychotic symptoms",MHP15,Bipolar,Bipolar disorders,Psychosis,MHP,F311,"","","","",2,ICD-10
F313,"Bipolar affective disorder, current episode mild or moderate depression",MHP15,Bipolar,Bipolar disorders,Psychosis,MHP,F313,"","","","",2,ICD-10
F316,"Bipolar affective disorder, current episode mixed",MHP15,Bipolar,Bipolar disorders,Psychosis,MHP,F316,"","","","",2,ICD-10
F315,"Bipolar affective disorder, current episode severe depression with psychotic symptoms",MHP15,Bipolar,Bipolar disorders,Psychosis,MHP,F315,"","","","",2,ICD-10
F314,"Bipolar affective disorder, current episode severe depression without psychotic symptoms",MHP15,Bipolar,Bipolar disorders,Psychosis,MHP,F314,"","","","",2,ICD-10
F317,"Bipolar affective disorder, currently in remission",MHP15,Bipolar,Bipolar disorders,Psychosis,MHP,F317,"","","","",2,ICD-10
F318,Other bipolar affective disorders,MHP15,Bipolar,Bipolar disorders,Psychosis,MHP,F318,"","","","",2,ICD-10
30,Repatriation from high security psychiatric hospital (1999-00 to 2006-07),MHP13,"Forensic psychiatric admission/discharge (e.g. psychosis, bipolar or personality disorder)",Psychosis incl. mental health sections NOS,Psychosis,MHP,30,"","","","",2,HESAPC_DISDEST_OR_ADMISORC
48,"High security psychiatric hospital, Scotland (from 1999-2000)",MHP13,"Forensic psychiatric admission/discharge (e.g. psychosis, bipolar or personality disorder)",Psychosis incl. mental health sections NOS,Psychosis,MHP,48,"","","","",2,HESAPC_DISDEST_OR_ADMISORC
49,NHS other hospital provider: high security psychiatric accommodation in an NHS hospital provider (NHS trust or NHS Foundation Trust),MHP13,"Forensic psychiatric admission/discharge (e.g. psychosis, bipolar or personality disorder)",Psychosis incl. mental health sections NOS,Psychosis,MHP,49,"","","","",2,HESAPC_DISDEST_OR_ADMISORC
50,NHS other hospital provider: medium secure unit (1999-00 to 2006-07),MHP13,"Forensic psychiatric admission/discharge (e.g. psychosis, bipolar or personality disorder)",Psychosis incl. mental health sections NOS,Psychosis,MHP,50,"","","","",2,HESAPC_DISDEST_OR_ADMISORC
53,NHS other hospital provider - ward for PATIENTS who are mentally ill or have learning disabilities,MHP13,"Forensic psychiatric admission/discharge (e.g. psychosis, bipolar or personality disorder)",Psychosis incl. mental health sections NOS,Psychosis,MHP,53,"","","","",2,HESAPC_DISDEST_OR_ADMISORC
84,Non-NHS run hospital - medium secure unit,MHP13,"Forensic psychiatric admission/discharge (e.g. psychosis, bipolar or personality disorder)",Psychosis incl. mental health sections NOS,Psychosis,MHP,84,"","","","",2,HESAPC_DISDEST_OR_ADMISORC
4712,Patient 'sectioned',MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,9H...11,"","","","",2,read
7304,Section 2 form - compulsory admission for assessment,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,9H4..00,"","","","",2,read
6982,Mental Health Act examination,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,69F..00,"","","","",2,read
8100,Section 3 form - compulsory admission for treatment,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,9H5..00,"","","","",2,read
7958,"'Section' exam,Ment Health Act",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,69F..11,"","","","",2,read
7993,Care planning under section 117 of Mental Health Act 1983,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Z922.00,"","","","",2,read
21481,'Section' exam - patient's GP,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,69F1.00,"","","","",2,read
97223,Subject to community treatment order under S17A MHA 1983,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,13Hj.00,"","","","",2,read
22126,Mental Health Act exam NOS,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,69FZ.00,"","","","",2,read
93797,Section 117 aftercare,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,9Ng5.11,"","","","",2,read
50742,'Section' exam-approved doctor,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,69F2.00,"","","","",2,read
99863,Discharged from community treatment order under MHA 1983,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,13Hk.00,"","","","",2,read
95788,Aftercare under Section 117 MHA 1983,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,9Ng5.00,"","","","",2,read
51779,GPCF1/2 - section 63 expenses,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,9C6..00,"","","","",2,read
95699,Aftercare under Section 117 MHA 1983,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Z171100,"","","","",2,read
104757,PG(S)15 - section 63 expenses,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,9C6..11,"","","","",2,read
854,Schizophrenic disorders,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E10..00,diagnostic,"","","",2,read
1914,Hallucinations,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,1B1E.00,symptom,"","","",2,read
1494,Paranoid schizophrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E103.00,diagnostic,"","","",2,read
36830,Injectable neuroleptic given,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,665E.00,"","","","",2,read
694,[X]Psychosis NOS,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu2z.11,diagnostic,"","","",2,read
3636,Psychotic episode NOS,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E13z.11,"","","","",2,read
2741,[X]Hypomania,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu30000,diagnostic,"","","",2,read
4843,[X]Paranoia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu22015,diagnostic,"","","",2,read
8407,Schizophrenia NOS,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E10z.00,diagnostic,"","","",2,read
1915,Delusions,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,1BH..00,"","","","",2,read
4261,Paranoid states,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E12..00,diagnostic,"","","",2,read
16889,Lithium monitoring,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,6657.11,"","","","",2,read
12120,"[D]Hallucinations, auditory",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,R001000,"","","","",2,read
14965,Nonorganic psychosis NOS,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E13z.00,"","","","",2,read
2113,[X]Paranoid psychosis,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu22011,diagnostic,"","","",2,read
9422,[X]Schizoaffective disorders,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu25.00,diagnostic,"","","",2,read
6325,H/O: schizophrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,1464.00,symptom,"","","",2,read
1531,[X]Manic-depressive illness,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu31.11,diagnostic,"","","",2,read
2117,Schizo-affective schizophrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E107.00,diagnostic,"","","",2,read
22643,Paranoid ideation,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,1BH3.00,"","","","",2,read
22564,On lithium,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,6657.00,"","","","",2,read
12771,Paranoid psychosis NOS,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E12z.00,"","","","",2,read
12064,[D]Visual hallucinations,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,R001400,"","","","",2,read
15066,Visual hallucinations,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,F481K00,symptom,"","","",2,read
7332,Reactive confusion,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E132.00,diagnostic,"","","",2,read
34236,[X]Schizophrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu20.00,diagnostic,"","","",2,read
12777,H/O: psychosis,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,146H.00,"","","","",2,read
14728,"Single manic episode, mild",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E110100,"","","","",2,read
3984,Chronic schizophrenic,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E100200,diagnostic,"","","",2,read
2455,[D]Hallucinations,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,R001.00,"","","","",2,read
14743,Simple paranoid state,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E120.00,"","","","",2,read
14971,Paraphrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E122.00,"","","","",2,read
12173,[X]Manic episode,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu30.00,diagnostic,"","","",2,read
17982,Delusion,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,1BH..11,"","","","",2,read
3890,Chronic paranoid psychosis,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E121.00,diagnostic,"","","",2,read
15733,Unspecified schizophrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E100000,"","","","",2,read
16764,[X]Paranoid schizophrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu20000,diagnostic,"","","",2,read
19345,"Psychosis, schizophrenia + bipolar affective disord resolved",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,212T.00,diagnostic,"","","",2,read
11548,H/O: manic depressive disorder,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,146D.00,diagnostic,"","","",2,read
11172,[X]Paranoid state,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu22012,diagnostic,"","","",2,read
4678,[X]Mania NOS,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu30z11,diagnostic,"","","",2,read
2114,Unspecified puerperal psychosis,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E03y300,"","","","",2,read
15958,Non-organic psychoses,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E1...00,"","","","",2,read
25019,[X]Acute and transient psychotic disorders,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu23.00,diagnostic,"","","",2,read
17281,"[X]Schizophrenia, schizotypal and delusional disorders",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu2..00,diagnostic,"","","",2,read
101720,[X]Paranoid state in remission,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu22300,diagnostic,"","","",2,read
34389,[X]Delusional disorder,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu22000,diagnostic,"","","",2,read
6710,[X]Manic-depressive psychosis,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu31.12,diagnostic,"","","",2,read
8766,[X]Symptomatic psychosis NOS,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu0z.12,diagnostic,"","","",2,read
58687,Schizophrenia in remission,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E100500,"","","","",2,read
37070,"Manic disorder, single episode",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E110.00,diagnostic,"","","",2,read
101987,[X]Nonorganic psychosis in remission,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu26.00,diagnostic,"","","",2,read
18909,Hypomanic psychoses,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E110.11,"","","","",2,read
20110,"Single manic episode, unspecified",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E110000,"","","","",2,read
576,Acute schizophrenic episode,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E104.00,"","","","",2,read
13024,[X]Mania without psychotic symptoms,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu30100,diagnostic,"","","",2,read
21986,[X]Organic delusional [schizophrenia-like] disorder,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu05200,diagnostic,"","","",2,read
12472,O/E - paranoid delusions,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,225E.00,"","","","",2,read
12831,Manic-depressive - now depressed,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E115.11,"","","","",2,read
32222,Simple schizophrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E100.00,"","","","",2,read
11244,[X]Unspecified nonorganic psychosis,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu2z.00,diagnostic,"","","",2,read
21065,[X]Mania with psychotic symptoms,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu30200,diagnostic,"","","",2,read
11596,Unspecified manic-depressive psychoses,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E11y000,"","","","",2,read
19916,[D]Hallucinations NOS,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,R001z00,"","","","",2,read
22104,[V]Personal history of schizophrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,ZV11000,"","","","",2,read
17614,[X]Puerperal psychosis NOS,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu53111,diagnostic,"","","",2,read
15053,Acute paranoid reaction,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E133.00,"","","","",2,read
10543,Organic delusional syndrome,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E03y000,diagnostic,"","","",2,read
28562,[X]Persistent delusional disorders,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu22.00,diagnostic,"","","",2,read
26161,Manic psychoses,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E11..13,"","","","",2,read
21985,[X]Organic psychosis NOS,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu0z.11,diagnostic,"","","",2,read
37681,"[X]Schizoaffective disorder, unspecified",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu25z00,diagnostic,"","","",2,read
17385,Manic-depressive - now manic,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E114.11,"","","","",2,read
24107,[X]Chronic undifferentiated schizophrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu20511,diagnostic,"","","",2,read
70000,Single manic episode in full remission,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E110600,"","","","",2,read
22713,Manic mood,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,1S42.00,"","","","",2,read
11055,"[X]Schizoaffective disorder, depressive type",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu25100,diagnostic,"","","",2,read
31984,Other nonorganic psychoses,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E13..00,"","","","",2,read
22188,Non-organic psychosis NOS,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E1z..00,"","","","",2,read
36861,Organic psychoses NOS,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E0z..00,"","","","",2,read
4390,"Psychotic condition, insight present",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,285..11,diagnostic,"","","",2,read
22644,Poor insight into psychotic condition,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,286..11,"","","","",2,read
34795,Started lithium,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,6657.12,"","","","",2,read
29651,[X]Reactive psychosis,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu23z12,diagnostic,"","","",2,read
30619,Hebephrenic schizophrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E101.00,"","","","",2,read
9281,Paranoid schizophrenia NOS,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E103z00,diagnostic,"","","",2,read
36827,On injectable neuroleptic,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,665F.00,"","","","",2,read
36172,Paranoid schizophrenia in remission,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E103500,"","","","",2,read
30985,[X]Other nonorganic psychotic disorders,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu2y.00,diagnostic,"","","",2,read
103915,[X]Bipolar affective disorder type II,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu31900,diagnostic,"","","",2,read
20228,Reactive psychoses,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E13..11,"","","","",2,read
31362,Chronic paranoid schizophrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E103200,"","","","",2,read
23835,Korsakoff's non-alcoholic psychosis,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E040.11,"","","","",2,read
25283,"[D]Hallucinations, olfactory",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,R001200,"","","","",2,read
38063,Residual schizophrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E106.00,"","","","",2,read
19967,"Recurrent manic episodes, unspecified",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E111000,"","","","",2,read
25546,Catatonic schizophrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E102.00,"","","","",2,read
33693,"[X]Schizoaffective disorder, mixed type",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu25200,diagnostic,"","","",2,read
85972,Psychosis resolved,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,212X.00,diagnostic,"","","",2,read
34168,"[X]Acute and transient psychotic disorder, unspecified",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu23z00,diagnostic,"","","",2,read
39316,[X]Schizotypal disorder,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu21.00,diagnostic,"","","",2,read
43462,Delusion of persecution,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,1BH0.00,"","","","",2,read
60178,Other and unspecified manic-depressive psychoses,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E11y.00,"","","","",2,read
33410,[X]Schizoaffective psychosis NOS,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu25z11,diagnostic,"","","",2,read
56438,Schizo-affective schizophrenia in remission,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E107500,"","","","",2,read
101153,"[X]Recurr major depr ep, severe with psych, psych in remiss",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu32A00,diagnostic,"","","",2,read
23963,[V]Personal history of manic-depressive psychosis,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,ZV11111,"","","","",2,read
26227,Recurrent manic episodes,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E111.00,"","","","",2,read
36720,[X]Acute polymorphic psychot disord without symp of schizoph,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu23000,diagnostic,"","","",2,read
11973,[X]Induced psychotic disorder,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu24.13,diagnostic,"","","",2,read
16333,Other reactive psychoses,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E13y.00,"","","","",2,read
10575,Schizo-affective schizophrenia NOS,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E107z00,diagnostic,"","","",2,read
29937,Acute hysterical psychosis,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,E131.00,"","","","",2,read
24387,[X]Acute / subacute infective psychosis,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu04.13,diagnostic,"","","",2,read
44513,"[X]Manic episode, unspecified",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu30z00,diagnostic,"","","",2,read
27770,[X]Psychogenic paranoid psychosis,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu23312,diagnostic,"","","",2,read
35848,[X]Simple schizophrenia,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu20600,diagnostic,"","","",2,read
18053,[X]Schizophrenifrm psychos NOS,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu20y13,diagnostic,"","","",2,read
21595,[X]Acute polymorphic psychot disord with symp of schizophren,MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu23100,diagnostic,"","","",2,read
34966,"[X]Schizophrenia, unspecified",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu20z00,diagnostic,"","","",2,read
33847,"[X]Schizoaffective disorder, manic type",MHP13,Psychosis incl. sections,Psychosis incl. mental health sections NOS,Psychosis,MHP,Eu25000,diagnostic,"","","",2,read
