code,medcode_gold,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system,SnomedCTConceptId,SnomedCTDescriptionId
1229626016,37355,"Contusion, shoulder area",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE30000,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,40257000,1229626016
322795014,12069,"Contusion, shoulder or upper arm",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE30.00,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,211500005,322795014
403018016,28015,Superficial bruising,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE4z.00,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,270911002,405391016
322750019,36395,"Contusion, throat",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE07.00,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,211476000,322750019
503280019,8670,"Contusion, thumb",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE33100,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,76437000,503280019
222541000000114,7928,Contusion of toe,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE43.00,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,58075000,96528012
322794013,17491,"Contusion,trunk NOS",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE2..00,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,36787001,61365018
593471000006116,17491,Contusion of trunk,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE2..00,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,36787001,61365018
1235060010,25669,"Contusion, upper arm",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE30300,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,85636003,1235060010
500927010,9459,"Contusion, upper limb",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE3..00,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,68142008,500927010
1231815016,44298,"Contusion, upper limb, multiple sites",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE3y.00,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,58221004,1231815016
1230551014,17214,"Contusion, wrist",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE32100,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,48123002,1230551014
1488414017,11909,Discussed with health visitor,IPV6,Health visitor increasing concern,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,6718.00,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,1052821000000105,2649551000000116
819431000006115,10764,Superficial bruise of heel,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE42011,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,90244007,508914012
133321013,18430,Late effect of contusion,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SC13.00,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,80350001,133321013
739711000006114,46267,Liver haematoma,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,S740100,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,262796008,390818018
320971014,63868,Contusion of lung without open wound into thorax,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,S712100,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,48424004,80673018
322752010,20117,Contusion of neck,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE08.00,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,8513005,15041019
451768016,6990,Referral to health visitor,IPV6,Health visitor increasing concern,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,8H73.00,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,1052781000000102,2649721000000116
549521000006113,6990,Child ref. to health visitor,IPV6,Health visitor increasing concern,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,8H73.00,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,1052781000000102,2649721000000116
"",19392,"",IPV6,Health visitor increasing concern,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,ZL74.11,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,"",""
146871000006110,18272,Shared care: health visitor and general practitioner,IPV6,Health visitor increasing concern,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,66S6.00,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,1052631000000106,2649121000000115
1229625017,12729,Shoulder bruise,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE30011,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,40257000,1229625017
1494870019,7144,Toenail bruise,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE43.11,"30pre/60post,days","",Aslt_algo_2,"",2,Aurum_medcode,17048005,1494870019
1231136016,261,[X]Assault,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U3...00,"",female only,"","",2,Aurum_medcode,52684005,1231136016
284998012,11210,Statement made to police,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9EP5.00,"",female only,"","",2,Aurum_medcode,184971005,284998012
2635671000000111,"",At risk of human trafficking,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,"","","","","",2,Aurum_medcode,1045861000000108,2635671000000111
11930551000006118,"",Victim of human trafficking,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,"","","","","",2,Aurum_medcode,863561000000103,2233011000000112
1849911000006114,"",Victim of human trafficking,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,"","","","","",2,Aurum_medcode,1849911000006105,1849911000006114
1892011000006112,"",Reason for advice line call - human trafficking,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,"","","","","",2,Aurum_medcode,1892011000006108,1892011000006112
5251581000006115,"",Torture,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,"","","","","",2,Aurum_medcode,248006006,370251014
4203881000006118,"",Sadistic torture,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,"","","","","",2,Aurum_medcode,112081003,368325010
852251000006113,"",Violent act to family member,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,852251000006109,852251000006113
8264111000006119,"",Violence between family members of subject,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,816191000000109,2126961000000119
8299311000006119,"",Living in refuge,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,864131000000100,2234231000000110
939631000006119,"",Domestic violence discussed,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,939631000006103,939631000006119
908611000006111,"",[RFC] Domestic violence,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","",1,2,Aurum_medcode,908611000006107,908611000006111
6841571000006114,"",Domestic violence education,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,413457006,2576348012
2619271000000115,"",Mother victim of domestic violence,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,720407008,3320652016
6359971000006119,"",Domestic abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,371772001,1210368016
8193831000006115,"",Discussion about domestic abuse for maternal wellbeing,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,516021000000108,1149131000000118
1626331000006116,"",HARK domestic violence questionnaire - Humiliate,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","",1,"",2,Aurum_medcode,1626331000006100,1626331000006116
1626341000006114,"",HARK domestic violence questionnaire - Afraid,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","",1,"",2,Aurum_medcode,1626341000006105,1626341000006114
1872971000006110,"",Safeguarding vulnerability - domestic abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,1872971000006106,1872971000006110
1895851000006112,"",Child affected by domestic abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,1895851000006108,1895851000006112
1626321000006119,"",HARK domestic violence questionnaire,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","",1,"",2,Aurum_medcode,1626321000006103,1626321000006119
14218251000006117,"",Domestic abuse victim in household,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,881081000000100,4212035016
1687241000000118,"",At risk of financial abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,761571000000106,1687241000000118
3620628018,"",Referral to domestic abuse agency,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,758599003,3620628018
6723771000006119,"",Domestic abuse of adult,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,406138006,2157844019
339327019,"",Victim of financial abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,225827005,339327019
1933961000006118,"",Practice notified of alleged domestic violence in household,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,1933961000006102,1933961000006118
7502331000006116,"",Suspected domestic abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,697950003,2968142010
958641000006117,"",Abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,958641000006101,958641000006117
1872991000006111,"",Safeguarding vulnerability - disclosure of abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,1872991000006107,1872991000006111
2635291000000112,"",Victim of psychological abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,1045671000000102,2635291000000112
1626311000006110,"",Refer to domestic violence advocate,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,1626311000006106,1626311000006110
8234291000006110,"",At high risk of domestic violence,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,759481000000100,1677571000000119
6459811000006113,"",Victim of abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,386702006,1480840019
8438471000006116,"",At risk of emotional abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,1065691000000105,2676731000000112
8438711000006119,"",Alleged being subjected to abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,1065901000000107,2677191000000111
1892171000006119,"",CPU risk factor (parent/carer) - domestic abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,1892171000006103,1892171000006119
6359991000006118,"",Emotional abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,371773006,1210369012
7502341000006114,"",Suspected victim of emotional abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,697951004,3006605010
8309861000006119,"","DASH (Domestic Abuse, Stalking and Harassment and Honour Based Violence) 2009 Risk Checklist - initial risk classification",IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","",1,"",2,Aurum_medcode,886231000000102,2283941000000117
6694211000006119,"",Domestic violence,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,404189009,2156086019
1871751000006110,"",Victim of domestic abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,1871751000006106,1871751000006110
6024981000006119,"",Domestic abuse counselling,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,313070006,456899014
1859281000006110,"",Domestic abuse victim in household,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,1859281000006106,1859281000006110
1891951000006118,"",Reason for advice line call - domestic abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,1891951000006102,1891951000006118
8245711000006110,"",Referral to domestic abuse agency,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,784861000000102,1754941000000118
8309851000006116,"","Assessment using DASH (Domestic Abuse, Stalking and Harassment and Honour Based Violence) 2009 Risk Checklist",IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,886201000000108,2283871000000115
8465951000006116,"",Suspected victim of domestic violence,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","",1,"",2,Aurum_medcode,1087071000000109,2723071000000110
6024991000006116,"",Domestic abuse counseling,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,313070006,2469461017
7794801000006114,"",Domestic emotional abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,720025009,3321337010
8320931000006115,"",At low risk of domestic violence,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,905581000000102,2328661000000116
4948321000006112,"",At risk of abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,225915006,339439014
13509081000006118,"",At risk of emotional abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,771984002,3707918017
1807621000006110,"",At risk of domestic violence,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,759471000000102,1677551000000111
3028487013,"",At risk of domestic violence,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,707087005,3028487013
8360811000006112,"",Referral to MARAC (multi-agency risk assessment conference),IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,978091000000105,2490761000000111
8453421000006111,"",MARAC (multi-agency risk assessment conference) case closed,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,1078361000000107,2703581000000113
8234061000006110,"",Subject of MARAC (multi-agency risk assessment conference),IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,758941000000108,1677471000000115
1626361000006113,"",HARK domestic violence questionnaire - Kick,IPV1,"Physical abuse, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,1626361000006109,1626361000006113
6922381000006115,"",Physical abuse,IPV1,"Physical abuse, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,418506006,2576622013
7502321000006119,"",Suspected victim of physical abuse,IPV1,"Physical abuse, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,697949003,3006611013
7806901000006111,"",Domestic physical abuse,IPV1,"Physical abuse, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,720684005,3321738015
1626351000006111,"",HARK domestic violence questionnaire - Rape,IPV1,"Sexual abuse, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","",1,"",2,Aurum_medcode,1626351000006107,1626351000006111
7563261000006111,"",Suspected victim of sexual abuse,IPV1,"Sexual abuse, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,702579009,3004506017
7805841000006110,"",Domestic sexual abuse,IPV1,"Sexual abuse, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,"","","","","",2,Aurum_medcode,720595008,3321363017
5591361000006115,"",Psychological abuse of adult,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,^ESCTPS559136,"","","","",2,Aurum_medcode,276849007,413168019
6360041000006113,"",Physical abuse of adult,IPV1,"Physical abuse, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,^ESCTPH636004,"","","","",2,Aurum_medcode,371778002,1210374016
8065761000006112,"",Alleged perpetrator of abuse or violence,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,^ESCTAL806576,"","","","",2,Aurum_medcode,205181000000109,314701000000110
13572111000006114,"",Alleged being subjected to abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,^ESCT1357211,"","","","",2,Aurum_medcode,777996001,3736315018
1807631000006113,"",At risk of financial abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,EMISNQAT19,"","","","",2,Aurum_medcode,761571000000106,1807631000006113
5182011000006117,"",Sexual abuse counselling,IPV1,"Sexual abuse, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,^ESCTSE518201,"","","","",2,Aurum_medcode,243070003,363539014
2635611000000118,"",At risk of psychological abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,13ZZ1,"","","","",2,Aurum_medcode,1045831000000103,2635611000000118
4947151000006117,"",Victim of verbal abuse,IPV1,Parental intimate partner violence NOS,"IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,^ESCTVI494715,"","","","",2,Aurum_medcode,225825002,339325010
1707191000006115,"",Referral to sexual abuse counsellor,IPV1,"Sexual abuse, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,EMISNQRE101,"","","","",2,Aurum_medcode,1707191000006104,1707191000006115
261,"",[X]Assault,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3...00,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
14693,"",Homicide and injury purposely inflicted by other persons,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,TL...00,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
3860,"",Assault by bite of human being,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,TLxy000,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
48551,"",Suspected assault - allegation made,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,1JE..00,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
3750,"",Sexual assault,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,TL01.11,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
6227,"",[X]Stabbing,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3E..11,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
24254,"",Homicide or assault by unarmed fight or brawl,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,TL00.00,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
7380,"",[X]Attacked,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3...15,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
11813,"",Stabbed in fight,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,TL64.00,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
24187,"",Assault by unspecified means,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,TLxz.00,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
5466,"",[X] Assault by fight,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3K..11,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
8185,"",[X]Hit struck kicked twistd bitten/scratchd by anoth person,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U120.00,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
9941,"",Assault by other means,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,TLx..00,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
16091,"",Homicide or assault by rape,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,TL01.00,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
27638,"",[X]Assault by bodily force,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3K..00,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
44600,"",Assault by cutting and stabbing instruments,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,TL6..00,Residential institution,"",Aslt_algo_index,"",2,GOLD_medcode,"",""
36338,"",[X]Sexual assault by bodily force,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3L..00,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
26175,"",[V]Victim of torture,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,ZV4J800,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
27551,"",Assault by means NOS,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,TLxzz00,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
25072,"",Assault by cutting or stabbing NOS,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,TL6z.00,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
25935,"",[X]Assault by sharp object,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3E..00,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
28127,"",[X]Assault by unspecified means,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3z..00,Unspecified place,"",Aslt_algo_index,"",2,GOLD_medcode,"",""
20530,"",Assault by other means NOS,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,TLxyz00,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
17300,"",[V]Victim of crime and terrorism,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,ZV4J600,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
20956,"","[X]Assault by bodily force, occurrence at home",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3K0.00,Home,"",Aslt_algo_index,"",2,GOLD_medcode,"",""
23816,"",Homicidal stab of any part of body,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,TL62.00,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
24605,"",Cut in fight,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,TL63.00,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
24652,"",Assault by striking by blunt object,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,TLx2000,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
20671,"","[X]Assault by bodily force, occurrence on street / highway",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3K4.00,"","",Aslt_algo_index,"",2,GOLD_medcode,"",""
33750,"","[X]Assault by bodily force, occurrence at unspecified place",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),IPV_ASSLT_ALGO,U3Kz.00,Unspecified place,"",Aslt_algo_index,"",2,GOLD_medcode,"",""
