code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system
70578,Hallucinogen dependence in remission,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E245300,Severe,"","","",2,read
23712,Hemp dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E243.12,Severe,"","","",2,read
98763,SMR25a drug misuse initial assessment form,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9K4..00,Severe,"","","",2,read
105789,[D]Drug-induced fever,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,R006400,Severe,"","","",2,read
65845,[X]Accident poisoning by and exposure to amphetamine - home,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U1AD000,Severe,"","","",2,read
99011,[X]Intent self poison psychotropic drug at res institut,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U204100,Severe,"","","",2,read
91577,[X]Ment behav dis due crack cocaine: unsp ment and behav dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu1Az00,Severe,"","","",2,read
56650,[X]Ment/beh dis oth stims inc caffeine: unsp ment/behav disd,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu15z00,Severe,"","","",2,read
101738,[X]Mental behav disord due crack cocaine: withdrawal state,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu1A300,Severe,"","","",2,read
105346,[X]Mnt/bh dis due hallucngns: resid & late-onset psychot dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu16700,Severe,"","","",2,read
105104,Chases the dragon,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1V0A.00,Severe,"","","",2,read
52451,Combined opioid with other drug dependence in remission,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E248300,Severe,"","","",2,read
109966,Drug addiction maintenance therapy - lofexidine,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8B23100,Severe,"","","",2,read
63379,Drug dependence during pregnancy - baby delivered,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,L183100,Severe,"","","",2,read
96004,Drug dependence during pregnancy/childbirth/puerperium NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,L183z00,Severe,"","","",2,read
103881,H/O daily anti-depressant misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1TC0.00,Severe,"","","",2,read
110232,On substance misuse programme,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9HCC.00,Severe,"","","",2,read
64500,Pregnancy and drug dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,L183.11,Severe,"","","",2,read
37883,Psilocybin poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL96400,Severe,"","","",2,read
97811,Sharing of drug injecting equipment,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1V38.00,Severe,"","","",2,read
110260,Substance misuse monitoring 6 month review,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9HCA.00,Severe,"","","",2,read
101571,SUDDS - Substance use disorder diagnostic schedule,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,ZRl..11,Severe,"","","",2,read
107854,Urine cocaine positive,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,46QA100,Severe,"","","",2,read
109871,[X] Adverse reaction to cocaine,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U606312,Severe,"","","",2,read
95849,[X]Accid poison/expos to narcotic drug unspecif place,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U1A5z00,Severe,"","","",2,read
102591,[X]Men & beh dis due cocaine: resid & late-onset psychot dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu14700,Severe,"","","",2,read
111865,[X]Men/behav dis due to use hallucinogens: oth men/behav dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu16y00,Severe,"","","",2,read
49068,[X]Ment/behav dis due use vol solvents: unsp ment/behav dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu18z00,Severe,"","","",2,read
98618,[X]Mental & behav dis due to vol solvents: psychotic disordr,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu18500,Severe,"","","",2,read
67491,[X]Mental and behav dis due to use hallucinogens: harmfl use,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu16100,Severe,"","","",2,read
103991,[X]Mental and behav dis due to use opioids: amnesic syndrome,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu11600,Severe,"","","",2,read
65950,[X]Mnt/bh dis mlti drg use/oth psy sbs: wthdr state + dlrium,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu19400,Severe,"","","",2,read
111420,[X]Overdose - flurazepam,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U202.14,Severe,"","","",2,read
67717,[X]Pois/exp ?intent to hallucinogen other spec place,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U406y00,Severe,"","","",2,read
70900,"Combined drug dependence, excluding opioid, in remission",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E249300,Severe,"","","",2,read
102534,Dexamphetamine maintenance,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Z1Q6300,Severe,"","","",2,read
69963,Drug addict re-notific due,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9G22.00,Severe,"","","",2,read
56697,Fetus and newborn afect by mat use of nutritional chem subs,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Q041.00,Severe,"","","",2,read
100578,Fetus with drug damage with antenatal problem,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,L255200,Severe,"","","",2,read
99010,Hallucinogen poisoning NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL96z00,Severe,"","","",2,read
100935,Health problem secondary to drug misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1V0E.00,Severe,"","","",2,read
95460,Heroin maintenance,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Z1Q6214,Severe,"","","",2,read
94242,"Injury ?accidental, poisoning by liquid petrol gas",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,TN11.00,Severe,"","","",2,read
110312,Irresistible craving for drugs,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1P64.00,Severe,"","","",2,read
101697,Notified addict,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1V07.00,Severe,"","","",2,read
62106,[X]Men & beh dis vol solvents: withdrawal state wth delirium,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu18400,Severe,"","","",2,read
102475,[X]Mental behav disord due crack cocaine: psychotic disorder,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu1A500,Severe,"","","",2,read
106958,[X]Mental/behav dis multi drg use/oth psy sbs: amnesic syndr,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu19600,Severe,"","","",2,read
109265,Urine cocaine concentration,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,46QA200,Severe,"","","",2,read
1588,Misuse of drugs NOS,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E25z.00,Moderate,"","","",2,read
8490,Drug user,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13c..00,Moderate,"","","",2,read
3635,Nondependent cannabis abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E252.00,Moderate,"","","",2,read
93412,Substance misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13cM.00,Moderate,"","","",2,read
21670,Health ed.- drugs of addiction,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,679A.00,Moderate,"","","",2,read
78442,H/O cannabis misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1T8..00,Moderate,"","","",2,read
3565,Suspected drug abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1J1..00,Moderate,"","","",2,read
6988,[V]Drug use,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,ZV4K100,Moderate,"","","",2,read
7747,Nondependent abuse of drugs,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E25..00,Moderate,"","","",2,read
21662,[X]Drug addiction - cannabis,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,Eu12211,Moderate,"","","",2,read
22675,H/O: recreational drug use,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,146E.00,Moderate,"","","",2,read
34115,Lifestyle advice regarding drug misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,67H3.00,Moderate,"","","",2,read
9151,Drugs of abuse screening,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,68U..00,Moderate,if_linked_to_referral,1,"",2,read
59961,Drugs,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,7Q...00,Moderate,"","","",2,read
30094,Advice on drugs of addiction,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,ZG23200,Moderate,"","","",2,read
30251,Intravenous drug user,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13c1.00,Moderate,"","","",2,read
19478,Drug induced parkinsonism,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,F121.11,Moderate,"","","",2,read
85956,History of substance misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1T...00,Moderate,"","","",2,read
10860,Nondependent cocaine abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E256.00,Moderate,"","","",2,read
97025,Drug misuse behaviour,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1V...00,Moderate,"","","",2,read
97028,Illicit drug use,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1V64.00,Moderate,"","","",2,read
25925,Prolonged high dose use of cannabis,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13cE.00,Moderate,"","","",2,read
6107,Suspected abuse soft drugs,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1J10.00,Moderate,"","","",2,read
19351,Advice to stop taking a drug,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,ZGB6611,Moderate,"","","",2,read
5203,Glue sniffing dependence,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E246.00,Moderate,"","","",2,read
26831,Nondependent opioid abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E255.00,Moderate,"","","",2,read
90879,Christo inventory for substance-misuse services score,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,388k.00,Moderate,"","","",2,read
32709,Previously injecting drug user,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13cJ.00,Moderate,"","","",2,read
25175,Misuse of prescription only drugs,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E259400,Moderate,"","","",2,read
102572,Substance misuse assessment,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,38C3.00,Moderate,"","","",2,read
10658,HoNOS item 3 - alcohol/drug problem,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,ZRLfD12,Moderate,if_linked_to_referral,1,"",2,read
97148,Does not misuse drugs,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13cP.00,Moderate,"","","",2,read
98434,High risk drug monitoring annual review,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,8BS3.00,Moderate,"","","",2,read
21096,[V]Personal history of psychoactive substance abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,ZV11400,Moderate,"","","",2,read
22481,Nondependent amphetamine or other psychostimulant abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E257.00,Moderate,"","","",2,read
8608,Analgesic abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E25y.11,Moderate,"","","",2,read
38029,Misuses drugs orally,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13cB.00,Moderate,"","","",2,read
22530,Initial substance misuse assessment,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,9HC0.00,Moderate,"","","",2,read
26096,Smokes drugs,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13cA.00,Moderate,"","","",2,read
25757,[X]Drug addiction- sedative / hypnotics,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,Eu13211,Moderate,"","","",2,read
85834,H/O benzodiazepine misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1T3..00,Moderate,"","","",2,read
58145,Follow up substance misuse assessment,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,9HC1.00,Moderate,"","","",2,read
49618,Current drug user,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13c7.00,Moderate,"","","",2,read
10045,[X]Drug addiction-other stimul,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,Eu15211,Moderate,"","","",2,read
30711,[V]Personal history of drug abuse by injection,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,ZV11500,Moderate,"","","",2,read
21623,Drug addict notific admin,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,9G2..11,Moderate,"","","",2,read
16161,Nondependent other drug abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E25y.00,Moderate,"","","",2,read
22730,Steroid abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E25y.13,Moderate,"","","",2,read
54165,Drug monitoring up to date,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,8BIf.00,Moderate,"","","",2,read
81441,H/O ecstasy misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1T2..00,Moderate,"","","",2,read
87502,H/O weekly cannabis misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1T81.00,Moderate,"","","",2,read
83564,H/O infrequent cannabis misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1T82.00,Moderate,"","","",2,read
37983,Drug abuse screening test,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,ZRBK.00,Moderate,if_linked_to_referral,1,"",2,read
33917,Drugs of abuse urine screening,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,68U0.00,Moderate,if_linked_to_referral,1,"",2,read
84215,H/O solvent misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1T9..00,Moderate,"","","",2,read
25526,Nondependent cannabis abuse NOS,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E252z00,Moderate,"","","",2,read
97578,Misuses drugs,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1V0..00,Moderate,"","","",2,read
58560,Severity of opiate dependence questionnaire,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,ZRk7.00,Moderate,if_linked_to_referral,1,"",2,read
25448,"Nondependent cannabis abuse, episodic",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E252200,Moderate,"","","",2,read
35286,Substance misuse decreased,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13c6.00,Moderate,"","","",2,read
63505,Unmet drug need identified,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,8BIM.00,Moderate,"","","",2,read
5610,Nondependent hallucinogen abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E253.00,Moderate,"","","",2,read
42140,"Nondependent cannabis abuse, unspecified",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E252000,Moderate,"","","",2,read
96049,Substance misuse structured counselling,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,677T.00,Moderate,"","","",2,read
16071,LSD reaction,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E253.12,Moderate,"","","",2,read
18285,Tranquilliser abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E254.14,Moderate,"","","",2,read
38212,Drugs of abuse urine screening test,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,44qA.00,Moderate,if_linked_to_referral,1,"",2,read
36398,[X]Intent self poison/exposure to psychotropic drug,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,U204.00,Moderate,"","","",2,read
68327,Abstinent from drug misuse on maintenance replacement,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13r3.00,Moderate,"","","",2,read
35879,[X]Int self poison/exposure to other/unspec drug/medicament,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,U208.00,Moderate,"","","",2,read
53008,Nondependent mixed drug abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E259.00,Moderate,"","","",2,read
14420,Urine cocaine,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,46QA.00,Moderate,"","","",2,read
35404,Reduced drugs misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13c8.00,Moderate,"","","",2,read
87002,H/O infrequent cocaine misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1T52.00,Moderate,"","","",2,read
31921,[D]Excessive urine level of drug,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,R1y0400,Moderate,"","","",2,read
94554,Abstinent from substance misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13r5.00,Moderate,"","","",2,read
44966,Episodic use of drugs,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13cD.00,Moderate,"","","",2,read
39983,"Nondependent cannabis abuse, continuous",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E252100,Moderate,"","","",2,read
38072,"Glue sniffing dependence, unspecified",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E246000,Moderate,"","","",2,read
62950,[X]Int self poison/exposure to oth/unsp drug/medicam home,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,U208000,Moderate,"","","",2,read
47836,Nondependent amphetamine or psychostimulant abuse NOS,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E257z00,Moderate,"","","",2,read
39058,"Nondependent amphetamine/psychostimulant abuse, unspecified",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E257000,Moderate,"","","",2,read
46732,Stimulant abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E257.12,Moderate,"","","",2,read
33774,"Glue sniffing dependence, episodic",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E246200,Moderate,"","","",2,read
64316,Nondependent other drug abuse NOS,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E25yz00,Moderate,"","","",2,read
14414,Amphetamine in urine,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,46Q5.11,Moderate,"","","",2,read
89698,Previous history of ecstasy misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1T23.00,Moderate,"","","",2,read
57919,Acute drug-induced renal failure,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,K043.00,Moderate,"","","",2,read
60180,Nondependent hypnotic or anxiolytic abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E254.00,Moderate,"","","",2,read
47784,[X]Drug addiction - hallucinogen,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,Eu16211,Moderate,"","","",2,read
26481,Drug-induced paranoia or hallucinatory state NOS,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E021z00,Moderate,"","","",2,read
59184,Glue sniffing dependence NOS,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E246z00,Moderate,"","","",2,read
85953,Does not use heroin on top of substitution therapy,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1TF..00,Moderate,"","","",2,read
23154,Urine amphetamine,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,46Q5.00,Moderate,"","","",2,read
37900,DAST - Drug abuse screening test,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,ZRBK.11,Moderate,if_linked_to_referral,1,"",2,read
59533,Intramuscular drug user,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13c3.00,Moderate,"","","",2,read
96198,H/O hallucinogen misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1T7..00,Moderate,"","","",2,read
64338,Nondependent cocaine abuse NOS,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E256z00,Moderate,"","","",2,read
32751,Psychostimulant abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E257.11,Moderate,"","","",2,read
97648,Occasional drug user,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1V00.00,Moderate,"","","",2,read
33838,Nondependent mixed drug abuse NOS,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E259z00,Moderate,"","","",2,read
100477,Misused drugs in past,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1V26.00,Moderate,"","","",2,read
46962,Nondependent antidepressant type drug abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E258.00,Moderate,"","","",2,read
97245,Drug-related offending behaviour,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1V6..00,Moderate,"","","",2,read
89145,H/O infrequent heroin misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1T03.00,Moderate,"","","",2,read
63076,"Nondependent other drug abuse, unspecified",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E25y000,Moderate,"","","",2,read
97071,Possession of drugs,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1V63.00,Moderate,"","","",2,read
34441,Carer of a person with substance misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,918a.00,Moderate,"","","",2,read
94693,Abstinent from drug misuse when receiving blocking therapy,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13r4.00,Moderate,"","","",2,read
42257,Intranasal drug user,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13c4.00,Moderate,"","","",2,read
32931,"Nondependent cocaine abuse, unspecified",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E256000,Moderate,"","","",2,read
54836,[X]Unspec psychotrop drug caus adverse effect in therap use,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,U609z00,Moderate,"","","",2,read
55577,[D]Finding of opiate drug in blood,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,R10B400,Moderate,"","","",2,read
65707,"[X]Psychotrop drugs caus advers effects in therap use, NEC",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,U609.00,Moderate,"","","",2,read
25229,"Nondependent amphetamine or psychostimulant abuse, episodic",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E257200,Moderate,"","","",2,read
56337,"Nondependent mixed drug abuse, unspecified",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E259000,Moderate,"","","",2,read
40867,Withdrawal symptoms from therapeutic use of drugs in newborn,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,Q485100,Moderate,"","","",2,read
32354,[D]Excessive blood level of drug,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,R1y0300,Moderate,"","","",2,read
53071,Nondependent cannabis abuse in remission,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E252300,Moderate,"","","",2,read
92993,H/O infrequent benzodiazepine misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1T32.00,Moderate,"","","",2,read
39051,Sedative abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E254.13,Moderate,"","","",2,read
40536,"Nondependent opioid abuse, unspecified",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E255000,Moderate,"","","",2,read
88844,H/O infrequent crack cocaine misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1T62.00,Moderate,"","","",2,read
64983,"Nondependent other drug abuse, episodic",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E25y200,Moderate,"","","",2,read
90442,H/O infrequent ecstasy misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1T22.00,Moderate,"","","",2,read
88781,H/O infrequent amphetamine misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1T42.00,Moderate,"","","",2,read
48649,Hallucinogen poisoning,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,SL96.00,Moderate,"","","",2,read
43901,"Nondependent cocaine abuse, episodic",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E256200,Moderate,"","","",2,read
71060,"Nondependent hallucinogen abuse, unspecified",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E253000,Moderate,"","","",2,read
110044,H/O novel psychoactive substance misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1TG..00,Moderate,"","","",2,read
52953,"Nondependent mixed drug abuse, episodic",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E259200,Moderate,"","","",2,read
66243,"Nondependent hypnotic or anxiolytic abuse, unspecified",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E254000,Moderate,"","","",2,read
64382,"Nondependent opioid abuse, episodic",SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E255200,Moderate,"","","",2,read
48131,Nondependent hallucinogen abuse NOS,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E253z00,Moderate,"","","",2,read
69508,Nondependent opioid abuse NOS,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E255z00,Moderate,"","","",2,read
